Age,Gender,City,Position ,Total_Y,Level,Num_Skill,Main_Tech,Current_Salary,Prev_Salary,Status,MaxComp_size,Company_type
53,Male,Stuttgart,Software Engineer,15,Senior,2,Java,50000,0,Full-time,1000,Production
29,Female,Stuttgart,Data Scientist,6,Middle,1,JavaScript,54000,0,Full-time,1000,Production
33,Male,Stuttgart,Admin,12,Team Lead,1,PHP,70200,70200,Full-time,1000,Services
39,Male,Stuttgart,Software Engineer,11,Team Lead,1,PHP,75000,75000,Full-time,1000,Production
40,Male,Stuttgart,Software Engineer,14,Senior,1,C,95000,0,Full-time,1000+,Production
38,Male,Stuttgart,Software Engineer,15,Senior,1,C#,56400,56400,Full-time,1000+,Production
46,Male,Stuttgart,Software Engineer,13,Middle,1,C++,70000,68000,Full-time,1000+,Production
28,Male,Stuttgart,Software Engineer,8,Senior,1,C++,67200,0,Full-time,1000+,Services
38,Male,Stuttgart,Software Engineer,15,Team Lead,1,Hardware Description Language,83000,0,Full-time,1000+,Production
24,Female,Stuttgart,Software Engineer,2,Middle,1,iOS,55200,0,Full-time,1000+,Services
32,Male,Stuttgart,Data Scientist,9,Senior,1,Java,60000,67000,Full-time,1000+,Services
32,Female,Stuttgart,Software Engineer,2,Junior,1,Java,52000,48000,Full-time,1000+,Production
45,Male,Stuttgart,Admin,27,Senior,1,Others,90000,90000,Founder,1000+,Services
69,Male,Stuttgart,Admin,3,Senior,1,Others,70000,0,Full-time,1000+,Services
35,Male,Stuttgart,Admin,14,Senior,1,Others,80000,53000,Full-time,1000+,Production
25,Male,Stuttgart,Software Engineer,7,Senior,1,PHP,60000,0,Full-time,1000+,Startup
25,Male,Stuttgart,Data Scientist,1,Junior,1,Python,58000,0,Full-time,1000+,Services
31,Female,Stuttgart,Data Scientist,4,Middle,1,R,65000,62000,Full-time,1000+,Production
43,Male,Stuttgart,Admin,20,Senior,2,SAP,82000,82000,Full-time,1000+,Production
38,Male,Stuttgart ,Software Engineer,4,Middle,1,PHP,43000,43000,Full-time,10,Services
29,Male,Stuttgart ,Software Engineer,7,Middle,1,C++,70000,70000,Full-time,100,Production
35,Female,Stuttgart ,Admin,9,Middle,1,Jira,60000,60000,Full-time,1000,Services
37,Male,Stuttgart ,Software Engineer,9,Senior,1,Qml,60000,60000,Full-time,1000,Services
34,Male,Stuttgart ,Software Engineer,6,Senior,1,C++,90000,70000,Full-time,1000+,Production
39,Female,Stuttgart ,Admin,13,Senior,1,Others,108000,102000,Full-time,1000+,Services
37,Male,Stuttgart ,Software Engineer,10,Senior,1,C#,70000,0,Full-time,1000+,Production
29,Male,Tallinn,Software Engineer,7,Senior,1,Android,65000,65000,Full-time,1000,Startup
34,Male,Tallinn,Software Engineer,12,Middle,1,PHP,54000,0,Full-time,1000,Production
24,Male,Tallinn,Software Engineer,3,Junior,1,Java,30000,28800,Full-time,1000+,Production
25,Female,Tampere (Finland),Data Scientist,3,Junior,1,Python,23000,0,Full-time,100,Research Institute
27,Male,Tuttlingen,Software Engineer,4,Junior,1,C#,46000,43000,Full-time,10,Production
31,Female,Ulm,Data Scientist,8,Middle,1,Java,45000,39000,Full-time,1000,Production
30,Male,Utrecht,Data Scientist,2,Middle,1,Python,48000,41000,Full-time,1000+,Production
34,Male,Vienna,Data Scientist,12,Senior,1,Others,77500,67000,Full-time,1000,Services
32,Male,Vienna,Admin,10,Team Lead,1,Java,80000,80000,Full-time,1000+,Services
28,Male,Würzburg,Software Engineer,8,Senior,1,Java,75000,0,Full-time,1000,Production
37,Male,Walldorf,Data Scientist,15,Team Lead,1,Python,80000,75000,Full-time,1000+,Production
23,Male,Warsaw,Software Engineer,4,Middle,1,PHP,34000,0,Full-time,10,Production
22,Male,Warsaw,Software Engineer,3,Middle,1,PHP,27000,0,Full-time,100,Services
28,Male,warsaw,Data Scientist,3,Middle,1,Python,50000,30000,Self-employed,1000,Production
28,Male,"Warsaw, Poland",Software Engineer,6,Middle,1,C#,52800,47500,Full-time,100,Services
28,Male,Wolfsburg,Software Engineer,2,Junior,1,C,48000,0,Full-time,1000,Production
28,Male,Wolfsburg,Software Engineer,3,Middle,1,Java,42000,42000,Full-time,1000,Services
31,Male,Wolfsburg,Software Engineer,5,Senior,1,Kotlin,75000,75000,Full-time,1000,Services
42,Male,Wroclaw,Software Engineer,16,Senior,4,Java,36000,0,Full-time,1000+,Production
22,Male,Zurich,Software Engineer,2,Junior,1,Python,35000,30000,Intern,10,Startup
28,Male,Zurich,Software Engineer,6,Middle,1,C++,100000,140000,Full-time,1000+,Production
36,Male,Zurich,Software Engineer,15,Senior,1,C++,172000,169000,Full-time,1000+,Production
37,Male,Zurich,Admin,20,Middle,1,Others,130000,125000,Full-time,1000+,Services
34,Male,Zurich,Software Engineer,7,Senior,1,PHP,108500,90000,Full-time,1000+,Startup
36,Male,Zurich,Data Scientist,5,Senior,1,Python,106000,0,Full-time,1000+,Production
